suite,task_id,episode_id,pair_id,rollout_id,rollout_seed,init_state_id,base_seed,query_idx,t,task_description,task_level,task_level_id,intervention_mode,intervention_start_t,intervention_end_t,intervention_start_query,intervention_end_query,num_samples,action_std_mean,action_std_max,action_first_step_l2_std,action_xyz_std_mean,action_rot_std_mean,action_gripper_std_mean,action_pairwise_l2_mean,value_mean,value_std,value_range,future_proprio_std_mean,future_proprio_std_max,future_image_pixel_std_mean,future_image_pixel_std_p95,future_image_pixel_std_max,future_wrist_pixel_std_mean,future_wrist_pixel_std_p95,future_wrist_pixel_std_max,latent_action_across_seed_std_mean,latent_action_across_seed_std_p95,latent_action_across_seed_std_max,latent_future_proprio_across_seed_std_mean,latent_future_proprio_across_seed_std_p95,latent_future_proprio_across_seed_std_max,latent_value_across_seed_std_mean,latent_value_across_seed_std_p95,latent_value_across_seed_std_max,latent_action_copy_std_mean_mean_over_samples,latent_action_copy_std_mean_max_over_samples,latent_action_copy_std_max_mean_over_samples,latent_action_copy_std_max_max_over_samples,latent_action_first_step_copy_l2_std_mean_over_samples,latent_action_first_step_copy_l2_std_max_over_samples,latent_future_proprio_copy_std_mean_mean_over_samples,latent_future_proprio_copy_std_mean_max_over_samples,latent_future_proprio_copy_std_max_mean_over_samples,latent_future_proprio_copy_std_max_max_over_samples,latent_value_element_std_mean_mean_over_samples,latent_value_element_std_mean_max_over_samples,latent_value_element_std_max_mean_over_samples,latent_value_element_std_max_max_over_samples,planning_strategy,planning_risk_lambda,selected_sample_idx,selected_value,selected_value_z,selected_risk,selected_planning_score,max_value_sample_idx,max_value,max_value_selected,candidate_value_mean,candidate_value_std,candidate_value_range,candidate_action_internal_consistency_mean,candidate_action_internal_consistency_std,candidate_value_internal_consistency_mean,candidate_value_internal_consistency_std,selected_seed,max_value_seed,t_after,executed_steps,intervention_steps,intervention_applied,chunk_success,observed_goal_progress_end,observed_goal_progress_delta,observed_target_lift_max,observed_target_eef_distance_min,observed_non_target_displacement_max,observed_non_target_lift_max,observed_target_drop_candidate,observed_wrong_object_interaction_candidate,observed_official_safety_violation,observed_official_safety_cost_sum,observed_robot_contact_count_sum,observed_robot_contact_count_max,observed_robot_target_contact_count_sum,observed_action_motion_norm_mean,observed_action_motion_norm_max,observed_action_sign_flip_rate,observed_eef_path_length,observed_eef_net_displacement,observed_eef_speed_mean,observed_eef_acceleration_mean,observed_eef_jerk_mean,observed_eef_jerk_max,observed_eef_dimensionless_jerk_proxy,prediction_error_future_image_mse,prediction_error_future_image_mae,prediction_error_future_image_psnr,prediction_error_future_image_ssim_global,prediction_error_future_wrist_mse,prediction_error_future_wrist_mae,prediction_error_future_wrist_psnr,prediction_error_future_wrist_ssim_global,prediction_error_future_proprio_l2,prediction_error_future_proprio_mae,prediction_error_future_proprio_max_abs,prediction_error_future_proprio_eef_pos_l2,prediction_error_future_proprio_eef_quat_l2,prediction_error_value_abs_chunk_success,prediction_value_executed_sample,actual_object_state_delta_l2_mean,actual_object_state_delta_l2_max,actual_object_state_num_keys,actual_object_state_delta_l2__akita_black_bowl_1_pos,actual_object_state_delta_l2__akita_black_bowl_1_quat,actual_object_state_delta_l2__wine_bottle_1_pos,actual_object_state_delta_l2__wine_bottle_1_quat,actual_object_state_delta_l2__object-state,success,final_t,num_queries,failure_type,failure_event_t,safe_task_success,safety_terminated,official_safety_violation,official_safety_violation_t,official_safety_cost_types,target_objects,target_drop_candidate,target_drop_candidate_t,wrong_object_interaction_candidate,wrong_object_interaction_candidate_t,kinematic_deadlock_candidate,episode_goal_progress_initial,episode_goal_progress_max,episode_time_to_first_goal_progress,episode_time_to_first_target_lift,episode_target_lift_max,episode_eef_path_length,episode_eef_net_displacement,episode_eef_jerk_mean,episode_eef_dimensionless_jerk_proxy,prediction_error_value_abs_final_success,actual_object_state_delta_l2__porcelain_mug_1_pos,actual_object_state_delta_l2__porcelain_mug_1_quat,actual_object_state_delta_l2__red_coffee_mug_1_pos,actual_object_state_delta_l2__red_coffee_mug_1_quat,actual_object_state_delta_l2__white_yellow_mug_1_pos,actual_object_state_delta_l2__white_yellow_mug_1_quat,actual_object_state_delta_l2__plate_1_pos,actual_object_state_delta_l2__plate_1_quat,actual_object_state_delta_l2__plate_2_pos,actual_object_state_delta_l2__plate_2_quat,steps_to_failure_event,query_is_pre_failure,failure_event_in_executed_chunk
libero_10,3,2,0,2,124194,0,124194,4,64,put the black bowl in the bottom drawer of the cabinet and close it,-1,-1,none,-1,-1,-1,-1,4.0,0.0095833223313093,0.8765652179718018,0.0039200806058943,0.0030911285430192,0.0004607570881489,0.0564275979995727,0.0723780915141105,0.2219756245613098,0.000521314505022,0.0012919604778289,0.0140727907419204,0.0631359219551086,0.5812218189239502,1.7320507764816284,11.169154167175291,2.0851528644561768,9.540971755981444,97.72250366210938,0.0139663415029644,0.0124261435121297,0.9013630151748656,0.0179489105939865,0.0646311044692993,0.0796702355146408,0.0055814497172832,0.0099673774093389,0.0190669316798448,0.0078500002855435,0.007959728129208,0.0153485746122896,0.0184316560626029,0.0199603508226573,0.0209559109061956,0.0082257483154535,0.0087544787675142,0.0090970189776271,0.0102261723950505,0.0070464493473991,0.007094170898199,0.0070464493473991,0.007094170898199,first,1.0,0.0,0.2226485610008239,1.2908453941345217,0.0,0.2226485610008239,0.0,0.2226485610008239,True,0.2219756245613098,0.000521314505022,0.0012919604778289,0.0199603512883186,0.0006876857369206,0.0070464494638144,3.6650424590334296e-05,128194,128194,80,16,0,False,False,0.0,0.0,2.786076397365278e-07,0.0455221980880145,2.6288158013136e-07,2.628815798377815e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2577890868417106,0.3580576455409069,0.1222222222222222,0.0567344585583815,0.0558741102982978,0.0709180731979769,0.1577861364700227,1.2167595684392756,3.191527618994492,140.44586079855753,1036.2301025390625,14.813297271728516,17.976241564559768,0.9029337991756516,1057.6143798828125,13.693737983703612,17.887530137894128,0.8770428217640932,0.0504712127149105,0.0142662264406681,0.0356722772121429,0.0224755778908729,0.0267638564109802,0.2226485610008239,0.2226485610008239,0.0166258029793519,0.0831290148967596,5.0,0.0,1.4981771790768767e-18,0.0,5.986655408873811e-19,0.0831290148967596,True,211,14,success,167,True,False,False,-1,,akita_black_bowl_1,True,167,False,-1,False,0.0,1.0,136,94,0.1700847183727312,1.345941597162379,0.3846707943737591,2.762822715146789,19210267.004299976,0.777351438999176,,,,,,,,,,,103.0,False,False
libero_10,3,2,0,2,124194,0,124194,5,80,put the black bowl in the bottom drawer of the cabinet and close it,-1,-1,none,-1,-1,-1,-1,4.0,0.0013666749000549,0.0059074442833662,0.0040280600078403,0.002151399385184,0.0007855404983274,0.0007559052901342,0.0072043407708406,0.2711673974990845,0.0003276645147707,0.0009261667728424,0.0005644709453918,0.0013500796630978,0.575067937374115,1.8027756214141848,13.238202095031738,1.47548508644104,6.020797252655029,60.20797348022461,0.0059108673594892,0.0105085037648677,0.0191600006073713,0.0054878178052604,0.0097961667925119,0.0170955304056406,0.0053930440917611,0.0095761492848396,0.0174524951726198,0.0074543206719681,0.007533838506788,0.0090453438460826,0.0092421127483248,0.0197330922819674,0.02060810290277,0.0076521029695868,0.0076736640185117,0.0082053320948034,0.0083047598600387,0.0069840657524764,0.0071465568616986,0.0069840657524764,0.0071465568616986,first,1.0,0.0,0.2706924676895141,-1.449439287185669,0.0,0.2706924676895141,3.0,0.2716186344623565,False,0.2711673974990845,0.0003276645147707,0.0009261667728424,0.0197330936789512,0.0005951807834208,0.0069840662181377,0.0001128205112763,129194,129197,96,16,0,False,False,0.0,0.0,0.0559200036041397,0.0453849957388043,2.6288158013136e-07,2.628815798377815e-07,0.0,0.0,0.0,0.0,69.0,8.0,69.0,0.3654960149148603,0.7135198603433364,0.1111111111111111,0.0654986903950864,0.0636875490041735,0.081873362993858,0.2565170349460146,1.3279636199338205,2.409112376009092,111.49158552191322,904.1128540039062,13.439459800720217,18.568577171047952,0.9130348713220208,1256.9930419921875,16.011852264404297,17.137474871857407,0.8585153996116229,0.0217582248151302,0.0058569037355482,0.0127565860748291,0.0033431258052587,0.0166775118559598,0.2706924676895141,0.2706924676895141,0.0776208782940704,0.1931494722327357,5.0,0.0577276699252743,0.137227249312342,0.0,5.796114016400898e-19,0.1931494722327357,True,211,14,success,167,True,False,False,-1,,akita_black_bowl_1,True,167,False,-1,False,0.0,1.0,136,94,0.1700847183727312,1.345941597162379,0.3846707943737591,2.762822715146789,19210267.004299976,0.7293075323104858,,,,,,,,,,,87.0,False,False
libero_10,3,2,0,2,124194,0,124194,6,96,put the black bowl in the bottom drawer of the cabinet and close it,-1,-1,none,-1,-1,-1,-1,4.0,0.0017167477635666,0.0076141501776874,0.0103519512340426,0.0029395194724202,0.0007646747981198,0.0009046503691934,0.0089900018647313,0.3180219233036041,0.0004468861152417,0.0012362897396087,0.0008455271017737,0.0015468893107026,0.9298058152198792,2.9474565982818604,39.05364990234375,1.916425466537476,3.9370038509368896,75.91565704345703,0.0060663637705147,0.010950512252748,0.0196252111345529,0.0055721779353916,0.0098476354032754,0.0197874698787927,0.0055105602368712,0.0098174316808581,0.0173429064452648,0.0075694499537348,0.0076732793822884,0.0092921967152506,0.0096328686922788,0.0210598753765225,0.0215795114636421,0.0073985311901196,0.0074795656837522,0.0076154570560902,0.0076702963560819,0.0071116179460659,0.0072863097302615,0.0071116179460659,0.0072863097302615,first,1.0,0.0,0.3178631067276001,-0.355384886264801,0.0,0.3178631067276001,1.0,0.3187058568000793,False,0.3180219233036041,0.0004468861152417,0.0012362897396087,0.0210598744451999,0.000386670930311,0.0071116178296506,0.0001292403321713,130194,130195,112,16,0,False,False,0.0,0.0,0.1680969434817898,0.0574227657457429,2.6288158013136e-07,2.628815798377815e-07,0.0,0.0,0.0,0.0,128.0,8.0,128.0,0.7687871318922198,0.8531007709308202,0.1111111111111111,0.1546037404424073,0.1429006846485056,0.1932546755530091,0.3619267497187174,1.7386211817612758,3.1179358548537843,35.0966887751405,1011.0178833007812,14.368556022644045,18.08321523229276,0.8971032891402707,1216.1251220703125,15.493144035339355,17.281021008742815,0.8564780616012969,0.0266025811433792,0.0061026415787637,0.0217154324054718,0.0237869378179311,0.0111603224650025,0.3178631067276001,0.3178631067276001,0.0796147586942129,0.2146896336383942,5.0,0.1400532850370547,0.0433308747956159,0.0,6.660063468706503e-19,0.2146896336383942,True,211,14,success,167,True,False,False,-1,,akita_black_bowl_1,True,167,False,-1,False,0.0,1.0,136,94,0.1700847183727312,1.345941597162379,0.3846707943737591,2.762822715146789,19210267.004299976,0.6821368932723999,,,,,,,,,,,71.0,False,False
libero_10,3,2,0,2,124194,0,124194,7,112,put the black bowl in the bottom drawer of the cabinet and close it,-1,-1,none,-1,-1,-1,-1,4.0,0.001002631150186,0.0031702287960797,0.0037428219802677,0.0016411409014835,0.0004908702685497,0.0006223844829946,0.0050990427844226,0.3764194846153259,0.0004089459835086,0.0010764300823211,0.0006376742385327,0.0013997961068525,0.6676202416419983,2.1650636196136475,23.313085556030277,1.108433723449707,3.082206964492798,65.32418823242188,0.0056810998357832,0.0100711956620216,0.0193711556494236,0.0055230888538062,0.0098419785499572,0.0163462627679109,0.0053845192305743,0.0096039222553372,0.0166903119534254,0.0075915354536846,0.0076215234585106,0.0095653189346194,0.0099106281995773,0.0205832654610276,0.0214626677334308,0.0074585841502994,0.0075247562490403,0.0077905937796458,0.0079243220388889,0.0068626273423433,0.0071641965769231,0.0068626273423433,0.0071641965769231,first,1.0,0.0,0.3764302134513855,0.0262353383004665,0.0,0.3764302134513855,1.0,0.3770762383937835,False,0.3764194846153259,0.0004089459835086,0.0010764300823211,0.020583264529705,0.0006923008477315,0.0068626273423433,0.0001807244407245,131194,131195,128,16,0,False,False,0.0,0.0,0.1700847183727312,0.0576696959794693,2.6288158013136e-07,2.628815798377815e-07,0.0,0.0,0.0,0.0,128.0,8.0,128.0,0.6091163438993934,0.6983630280590276,0.0666666666666666,0.1263801119136955,0.1159472282333499,0.1579751398921193,0.2625715021648646,1.32318215477683,3.5976942472677007,36.210036701900655,1336.2156982421875,16.447843551635742,16.872037912051233,0.8590522595282898,1277.1689453125,15.750823974609377,17.06832010852825,0.8484736251012286,0.0212809704244136,0.0053566098213195,0.0149302780628204,0.0177404228597879,0.0114286569878458,0.3764302134513855,0.3764302134513855,0.4436032427240924,2.006775885852118,5.0,0.1216103644820753,0.0896299632862688,0.0,8.156181754683077e-19,2.006775885852118,True,211,14,success,167,True,False,False,-1,,akita_black_bowl_1,True,167,False,-1,False,0.0,1.0,136,94,0.1700847183727312,1.345941597162379,0.3846707943737591,2.762822715146789,19210267.004299976,0.6235697865486145,,,,,,,,,,,55.0,False,False
libero_10,3,2,0,2,124194,0,124194,8,128,put the black bowl in the bottom drawer of the cabinet and close it,-1,-1,none,-1,-1,-1,-1,4.0,0.0022823943290859,0.0145636731758713,0.0094364797696471,0.0044071394950151,0.0006367348833009,0.0008451374014839,0.0134085044264793,0.3930807709693908,0.0030043851584196,0.007496953010559,0.0008639674051664,0.0018694341415539,1.2967897653579712,4.636809349060059,58.687198638916016,4.063645362854004,16.324827194213867,78.11969757080078,0.0065925177186727,0.0126438625156879,0.0246431119740009,0.0055894223041832,0.009995387867093,0.0172865241765975,0.0079749571159482,0.0131507478654384,0.0216989573091268,0.0079703340306878,0.0079860836267471,0.0108937008772045,0.0113708898425102,0.0209613996557891,0.0221721120178699,0.0077564074890688,0.007822073996067,0.008214043918997,0.0083567602559924,0.0072550271870568,0.0073417602106928,0.0072550271870568,0.0073417602106928,first,1.0,0.0,0.397504448890686,1.4724071025848389,0.0,0.397504448890686,0.0,0.397504448890686,True,0.3930807709693908,0.0030043851584196,0.007496953010559,0.0209614001214504,0.0008990718051791,0.0072550270706415,7.125399861251935e-05,132194,132194,144,16,0,False,False,0.5,0.5,0.1250360711914397,0.0566714726796923,2.6288158013136e-07,2.628815798377815e-07,0.0,0.0,0.0,0.0,106.0,8.0,106.0,0.5582707241128585,0.6174948574153336,0.1,0.1114217926683233,0.109673937392452,0.1392772408354042,0.1725168087779798,2.566010303400976,4.986555466746852,146.4835367039814,2012.7261962890625,20.5911865234375,15.092956617510149,0.7934602173194151,1679.7139892578125,21.26320075988769,15.878450216787003,0.8183031894026309,0.1349134743213653,0.0318333469331264,0.0934389233589172,0.036678023636341,0.0305946413427591,0.397504448890686,0.397504448890686,0.4296837646841774,2.00504461862395,5.0,0.1076187461069676,0.0357554586899692,0.0,1.4388524523845337e-18,2.00504461862395,True,211,14,success,167,True,False,False,-1,,akita_black_bowl_1,True,167,False,-1,False,0.0,1.0,136,94,0.1700847183727312,1.345941597162379,0.3846707943737591,2.762822715146789,19210267.004299976,0.602495551109314,,,,,,,,,,,39.0,False,False
libero_10,3,2,0,2,124194,0,124194,9,144,put the black bowl in the bottom drawer of the cabinet and close it,-1,-1,none,-1,-1,-1,-1,4.0,0.0174361001700162,0.8614038825035095,0.0124216945841908,0.018234983086586,0.0037172420416027,0.0561960190534591,0.1134582534432411,0.5371887683868408,0.001375060994178,0.0035843253135681,0.0039302879013121,0.0122235845774412,1.7238892316818235,5.958187580108643,76.36221313476562,5.3001556396484375,27.24188232421875,89.78167724609375,0.0229378473013639,0.0468529388308525,0.8783146739006042,0.007308495696634,0.0152346678078174,0.0260178055614233,0.0060075684450566,0.0106160277500748,0.0173815079033374,0.0089076731819659,0.008999602869153,0.0152059197425842,0.0177212208509445,0.0231348909437656,0.0244434382766485,0.0079704863019287,0.0080729303881526,0.008807401638478,0.009044524282217,0.0069812617730349,0.0070320460945367,0.0069812617730349,0.0070320460945367,first,1.0,0.0,0.5348630547523499,-1.6913530826568604,0.0,0.5348630547523499,2.0,0.538447380065918,False,0.5371887683868408,0.001375060994178,0.0035843253135681,0.0231348909437656,0.0009956082794815,0.0069812620058655,4.057343176100403e-05,133194,133196,160,16,0,False,False,0.5,0.0,0.0330820309651117,0.0561750088952189,2.6288158013136e-07,2.628815798377815e-07,0.0,0.0,0.0,0.0,33.0,7.0,33.0,0.5093729270992482,0.9137426606540764,0.0777777777777777,0.0742412509399457,0.0381984958142755,0.0928015636749322,0.4777278017392622,4.418979747057744,7.5103022545780656,946.1962219299106,1609.215087890625,18.16768264770508,16.064662650342324,0.8341346184005792,1321.1898193359375,15.859654426574709,16.92115142369317,0.8620619103772988,0.032654546201229,0.0082645202055573,0.0233829319477081,0.018802436068654,0.024974837899208,0.5348630547523499,0.5348630547523499,0.0875528569470933,0.2540663814477836,5.0,0.0100037223385182,0.1736941809491647,0.0,1.1836529772257872e-18,0.2540663814477836,True,211,14,success,167,True,False,False,-1,,akita_black_bowl_1,True,167,False,-1,False,0.0,1.0,136,94,0.1700847183727312,1.345941597162379,0.3846707943737591,2.762822715146789,19210267.004299976,0.4651369452476501,,,,,,,,,,,23.0,False,False
libero_10,3,2,0,2,124194,0,124194,10,160,put the black bowl in the bottom drawer of the cabinet and close it,-1,-1,none,-1,-1,-1,-1,4.0,0.0015389743493869,0.0072861220687627,0.006447815336287,0.0025359075516462,0.0008515052613802,0.0006105802603997,0.0079262154176831,0.6357348561286926,0.0008355057798326,0.002324640750885,0.000909270485863,0.0012863593874499,0.8212764263153076,2.586019992828369,34.03307342529297,1.1295021772384644,2.1650636196136475,66.68958282470703,0.0061062574386596,0.010897384956479,0.0191766954958438,0.0054882862605154,0.009778025560081,0.0165258962661027,0.0056980615481734,0.0100904162973165,0.0204360261559486,0.0078287426149472,0.0078774988651275,0.0098997843451797,0.0103992456570267,0.0210727648809552,0.021679488942027,0.0073809694731608,0.0074677029624581,0.0076739899814128,0.0077547114342451,0.0072723646881058,0.0073801795952022,0.0072723646881058,0.0073801795952022,first,1.0,0.0,0.6354838609695435,-0.3004110455513,0.0,0.6354838609695435,3.0,0.6370132565498352,False,0.6357348561286926,0.0008355057798326,0.002324640750885,0.0210727658122777,0.0004409199464134,0.0072723645716905,6.309856689767912e-05,134194,134197,176,16,0,False,False,0.5,0.0,0.0265551446145302,0.1053369221913998,2.6288158013136e-07,2.628815798377815e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7971112755419845,0.8993629972956312,0.0666666666666666,0.1559169508014139,0.1443596876559454,0.1948961885017674,0.4156631753840131,3.200500608797089,8.551804810584605,134.2840426752143,1118.3206787109375,14.62576389312744,17.64514005416784,0.8892592046759047,896.3751831054688,9.667091369628906,18.60590536643383,0.9000478423181781,0.0216060765087604,0.0050777932628989,0.0182757228612899,0.0092090852558612,0.0192716401070356,0.6354838609695435,0.6354838609695435,0.0479646235298588,0.2398218869976885,5.0,4.542616356624538e-07,7.763899702604509e-07,0.0,9.7648690797049e-19,0.2398218869976885,True,211,14,success,167,True,False,False,-1,,akita_black_bowl_1,True,167,False,-1,False,0.0,1.0,136,94,0.1700847183727312,1.345941597162379,0.3846707943737591,2.762822715146789,19210267.004299976,0.3645161390304565,,,,,,,,,,,7.0,False,False
libero_10,3,2,0,2,124194,0,124194,11,176,put the black bowl in the bottom drawer of the cabinet and close it,-1,-1,none,-1,-1,-1,-1,4.0,0.0022438049782067,0.0102963922545313,0.0102874729782342,0.0038473976310342,0.0011569949565455,0.0006934574339538,0.0116756157949566,0.7557966709136963,0.0007714997045695,0.0021666288375854,0.0005113401566632,0.0009734905906952,0.8629372715950012,2.9474565982818604,38.83538818359375,0.724896252155304,1.5811388492584229,36.56842803955078,0.0065302890725433,0.0118948593735694,0.0222393162548542,0.0054826578125357,0.0097640203312039,0.0172089226543903,0.0057746246457099,0.0103307841345667,0.0191499982029199,0.0079351449385285,0.0079693580046296,0.0104254779871553,0.0108553227037191,0.02212316961959,0.0230545718222856,0.0076529261423274,0.0077848583459854,0.0082522984594106,0.008456839248538,0.0074127475963905,0.0075989244505763,0.0074127475963905,0.0075989244505763,first,1.0,0.0,0.754685640335083,-1.4400920867919922,0.0,0.754685640335083,2.0,0.7568522691726685,False,0.7557966709136963,0.0007714997045695,0.0021666288375854,0.0221231691539287,0.0006667078123427,0.0074127479456365,0.0001661260175751,135194,135196,192,16,0,False,False,0.5,0.0,0.0265551457690533,0.1039421914019578,2.6288158013136e-07,2.628815798377815e-07,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.6934101074141783,0.7905385914890517,0.0111111111111111,0.1221083063840662,0.0995861300955603,0.1526353829800827,0.4683845103457686,4.893580373686802,34.881504409880904,1465.1670816080682,1309.114990234375,16.062454223632812,16.96102565019297,0.8738748833284578,486.048095703125,6.578390598297119,21.26401114928681,0.938179773380597,0.0290748532861471,0.0085886055603623,0.0168710649013519,0.0197295788675546,0.0121679073199629,0.754685640335083,0.754685640335083,0.0448364198770971,0.2151067380731058,5.0,0.0076642903773983,0.0014110709349815,0.0,1.0482059483736957e-18,0.2151067380731058,True,211,14,success,167,True,False,False,-1,,akita_black_bowl_1,True,167,False,-1,False,0.0,1.0,136,94,0.1700847183727312,1.345941597162379,0.3846707943737591,2.762822715146789,19210267.004299976,0.245314359664917,,,,,,,,,,,-9.0,False,False
libero_10,3,2,0,2,124194,0,124194,12,192,put the black bowl in the bottom drawer of the cabinet and close it,-1,-1,none,-1,-1,-1,-1,4.0,0.0012759825913235,0.0076161813922226,0.0049640540964901,0.0019795158877968,0.0007850786205381,0.0006380940321832,0.0064759347587823,0.9075905084609984,0.0005375028704293,0.0013909935951232,0.0007377748843282,0.0017922497354447,0.5449175238609314,1.6393595933914185,18.2534236907959,0.4557189345359802,1.0,20.535030364990234,0.0059724356979131,0.0107525577768683,0.0204131379723548,0.0055350880138576,0.0098260743543505,0.0178873054683208,0.0058178817853331,0.0103216925635933,0.0208225212991237,0.0078607106115669,0.0079204868525266,0.0105477198958396,0.0109849004074931,0.0209197495132684,0.0218186508864164,0.0076444804435595,0.0077018672600388,0.008123678388074,0.0083363037556409,0.0074603209504857,0.0076202135533094,0.0074603209504857,0.0076202135533094,first,1.0,0.0,0.9079278707504272,0.6276473999023438,0.0,0.9079278707504272,1.0,0.9082514643669128,False,0.9075905084609984,0.0005375028704293,0.0013909935951232,0.0209197513759136,0.0006034491234458,0.0074603208340704,0.0001079685025615,136194,136195,208,16,0,False,False,0.5,0.0,0.0264883513652828,0.1047102649902758,2.6288158013136e-07,2.628815798377815e-07,1.0,0.0,0.0,0.0,16.0,1.0,0.0,0.7568571374804922,0.7904312343067321,0.0777777777777777,0.1239266547180983,0.1238584174616997,0.1549083183976228,0.0625928243562682,0.6479776317403315,1.7095195749780183,9.129552979718175,1618.0296630859375,17.67512321472168,16.040938816655434,0.8407990811734115,393.2263488769531,5.734540939331055,22.18437750007734,0.9520042833209952,0.194622665643692,0.0290983412414789,0.1923896670341491,0.0173305366188287,0.0198924820870161,0.9079278707504272,0.9079278707504272,0.0645968128921037,0.1956029924749491,5.0,0.126715697758612,0.0006653742269575,0.0,6.319765296503921e-19,0.1956029924749491,True,211,14,success,167,True,False,False,-1,,akita_black_bowl_1,True,167,False,-1,False,0.0,1.0,136,94,0.1700847183727312,1.345941597162379,0.3846707943737591,2.762822715146789,19210267.004299976,0.0920721292495727,,,,,,,,,,,-25.0,False,False
libero_10,3,2,0,2,124194,0,124194,13,208,put the black bowl in the bottom drawer of the cabinet and close it,-1,-1,none,-1,-1,-1,-1,4.0,0.0024360488168895,0.0102926716208457,0.0096045993268489,0.0043415399268269,0.0010784933110699,0.0007922410150058,0.0135371955111622,1.0,0.0,0.0,0.0007512469310313,0.0015610336558893,0.5540496110916138,1.6393595933914185,18.45772171020508,0.3575379252433777,0.829156219959259,15.022899627685549,0.006744778715074,0.0122680319473147,0.0206853039562702,0.0055699869990348,0.0099482182413339,0.0168395191431045,0.0058823837898671,0.010455840267241,0.0193717703223228,0.0083275244105607,0.0083776582032442,0.0130196681711822,0.0140997162088751,0.022100122179836,0.0225555710494518,0.0080154596362262,0.0083346329629421,0.0091948013287037,0.0093538453802466,0.0076868081232532,0.0077950642444193,0.0076868081232532,0.0077950642444193,first,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,True,1.0,0.0,0.0,0.0221001207828521,0.0004329133662395,0.0076868082396686,7.228734466480091e-05,137194,137194,211,3,0,False,True,1.0,0.5,0.026459724354662,0.1065550365878858,2.6288158013136e-07,2.628815798377815e-07,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.7391091931154237,0.7404256105914145,0.0,0.0150121262437837,0.0144217930596064,0.1000808416252252,1.5989699358592513,3.627714000171505,3.627714000171505,0.2217215805696702,1419.041259765625,16.886686325073242,16.610853377655946,0.8620633757970578,361.5640563964844,6.602412700653076,22.548951107585907,0.956146010845428,0.1339592784643173,0.0329113416373729,0.0949273705482482,0.0223462861031293,0.0884217694401741,0.0,1.0,0.0106797763895101,0.028928393120466,5.0,0.0146281930301321,0.0098422957969523,0.0,1.4341571202107505e-19,0.028928393120466,True,211,14,success,167,True,False,False,-1,,akita_black_bowl_1,True,167,False,-1,False,0.0,1.0,136,94,0.1700847183727312,1.345941597162379,0.3846707943737591,2.762822715146789,19210267.004299976,0.0,,,,,,,,,,,-41.0,False,False
libero_10,3,3,0,3,124291,0,124291,0,0,put the black bowl in the bottom drawer of the cabinet and close it,-1,-1,none,-1,-1,-1,-1,4.0,0.0032386560924351,0.0196725334972143,0.0046409117057919,0.0056126243434846,0.0016223406419157,0.00096569879679,0.0192465353757143,0.0717490389943122,0.0002380764490226,0.0005773603916168,0.0013564274413511,0.0034869625233113,0.8027831315994263,2.384848117828369,62.41193771362305,2.417254686355591,9.92471694946289,77.39832305908203,0.0078603066504001,0.0171433184295892,0.0339994728565216,0.005733364727348,0.01010746601969,0.018209857866168,0.0059413281269371,0.0104811759665608,0.017945172265172,0.0076583541231229,0.0077429870143532,0.0096644121222198,0.0098211215808987,0.0202218741178512,0.0207642912864685,0.0073653750587254,0.0074372044764459,0.0076583457412198,0.0078861955553293,0.0076161993201822,0.0077747241593897,0.0076161993201822,0.0077747241593897,first,1.0,0.0,0.0714724063873291,-1.1619486808776855,0.0,0.0714724063873291,3.0,0.0720497667789459,False,0.0717490389943122,0.0002380764490226,0.0005773603916168,0.0202218741178512,0.0006202530348673,0.0076161990873515,0.0001303128374274,124291,124294,16,16,0,False,False,0.0,0.0,2.786076397365278e-07,0.3465291080576986,2.6288158013136e-07,2.628815798377815e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2984671851913039,0.6744352443487931,0.0888888888888888,0.0448606739753574,0.0433648755343017,0.0560758424691967,0.2165479596602516,1.3806988789128,3.2819922671592017,295.7996907115669,1089.9912109375,14.32408618927002,17.756573648141988,0.888587024672232,1635.5948486328125,17.035367965698242,15.99404626810182,0.8122128792753033,0.0179737340658903,0.0051394840702414,0.0096269845962524,0.0134900519624352,0.0113674756139516,0.0714724063873291,0.0714724063873291,0.0234400250030546,0.1171995442542028,5.0,2.934624683612794e-07,5.883756820753413e-09,2.769311645296996e-07,4.483680535135265e-09,0.1171995442542028,True,208,13,success,165,True,False,False,-1,,akita_black_bowl_1,True,165,False,-1,False,0.0,1.0,136,94,0.170339727095804,1.3263540260975637,0.3980380558718503,2.4708900594238616,14303665.787511764,0.9285275936126708,,,,,,,,,,,165.0,False,False
