snapshot_group,factor,task_id,init_state_id,group_id,query_idx,case_id,baseline_success,oracle_success,opportunity,successful_candidates,pool_kind,sidecar_path,sidecar_sha256
1c9db0e4503318a657211c51bd6f7ef37951785be479b99e9d7db2bb672c9b8e,Position,0,2,libero_object_temp|task0|init2|rollout1|seed16500485,3,p4b_position_x0p3,0,0,0,0,all_fail,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_x0p3_new_cell__snapshots/libero_object_temp__task0__init2__rollout1__query3.npz,3cf3be469b8550b49a24717df6b01d7e74c395584cd5f800ec77cc31ca156d11
1d2ef86b4f395a41c30ff39f4132dcb721143b68cb3acd2dd262f45a56d12d4a,Position,0,1,libero_object_temp|task0|init1|rollout0|seed16500194,3,p4b_position_x0p3,0,0,0,0,all_fail,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_x0p3_new_cell__snapshots/libero_object_temp__task0__init1__rollout0__query3.npz,dede45bd271b548cf861731b71e9f3178b306044104bb98fb70e745b56ea56fd
1f118d1d07fc3a89a31539b61444d321a6fe0e53fa1fb2039fc0e4231e3281fc,Environment,3,1,libero_object_env|task3|init1|rollout1|seed16202231,3,p4b_environment_seed20260907,1,1,0,2,mixed,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__environment_fresh_seed__snapshots/libero_object_env__task3__init1__rollout1__query3.npz,e0a9565719fa619a49b12ad5b6ccccb7d2047965eddde76f309b4ef65106c414
20f1204af24bb79a6ae3679ca9b1b8226f05960dbbb3dfbdb5f0a29dec900a83,Position,0,3,libero_object_temp|task0|init3|rollout0|seed16400582,3,p4b_position_y0p1,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_y0p1_new_cell__snapshots/libero_object_temp__task0__init3__rollout0__query3.npz,4aab9077380f8b85b63c91cdcc0d8f7115eed6b8debbbc861a5dcf6b7a6c1508
21074ddaf6e0c5c91ce5a7ffde305cbdbfff16f05a2f51534e4f5cf479934edf,Position,2,4,libero_object_temp|task2|init4|rollout0|seed16502716,3,p4b_position_x0p3,0,0,0,0,all_fail,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_x0p3_new_cell__snapshots/libero_object_temp__task2__init4__rollout0__query3.npz,37460c03e095c226939ac08a419b36037f967a845c3f7db139048fc2f312766e
217b5dadfb1305f10744f3b95473f381a7e3f14bcde562bac98b442d60180b3d,Environment,3,7,libero_object_env|task3|init7|rollout1|seed16203395,3,p4b_environment_seed20260907,0,1,1,1,mixed,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__environment_fresh_seed__snapshots/libero_object_env__task3__init7__rollout1__query3.npz,6343aef016af690a3b32ce4145d20e6f18daa70c26debdcbe13ba058a35341be
228a640d0baa69d5eb4095b813501accb40ada0da27e7ecc0d8f7d32f7a55600,Position,2,2,libero_object_temp|task2|init2|rollout0|seed16402328,3,p4b_position_y0p1,1,1,0,3,mixed,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_y0p1_new_cell__snapshots/libero_object_temp__task2__init2__rollout0__query3.npz,cac0dbae9f641a26b62ef208673c21c8aae5a9184a176cfc6fff73b8beb1e4d3
22cf736728c653b2b23c2147a395f69564e2a07e667aed1192ea16f4f60540a8,Position,2,3,libero_object_temp|task2|init3|rollout1|seed16402619,3,p4b_position_y0p1,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_y0p1_new_cell__snapshots/libero_object_temp__task2__init3__rollout1__query3.npz,3340c82a54fa4e6b40c96e8ff0cdfc31093b824fbc20380a8d2ba2a8f8b724d0
246662fa108ae18db0fea37c4228d921df00e6d7b10e6113dbbd97d42c94778c,Position,1,1,libero_object_temp|task1|init1|rollout0|seed16401164,3,p4b_position_y0p1,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_y0p1_new_cell__snapshots/libero_object_temp__task1__init1__rollout0__query3.npz,c0edfc77543ea2fcb07e1713679d7f22af5bbeecc2e440cf0ff95f4bfba28d92
27f96c6a73663295ee37f433dc01c6b7567b8d0d76cd2b8651b4a66f8ea3d924,Position,0,3,libero_object_temp|task0|init3|rollout0|seed16600582,3,p4b_position_y0p3,0,0,0,0,all_fail,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_y0p3_new_cell__snapshots/libero_object_temp__task0__init3__rollout0__query3.npz,5cf900b265e64b897e12230562ccfed2fb0c190bae561ea2bee46abe2089e902
2871323843de897624f979708dacb58ce1d98a607c7772d3a5b57d6002724eb7,Environment,1,8,libero_object_env|task1|init8|rollout1|seed16201649,3,p4b_environment_seed20260907,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__environment_fresh_seed__snapshots/libero_object_env__task1__init8__rollout1__query3.npz,6922d186be653fd5309f8dbf4b029dd226664153297150859ec82c5579a098f4
29d49b9b7ef0d005f074f9f618c446266153144463ef1d73259d143f92a745da,Position,1,3,libero_object_temp|task1|init3|rollout0|seed16401552,3,p4b_position_y0p1,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_y0p1_new_cell__snapshots/libero_object_temp__task1__init3__rollout0__query3.npz,862288d4d15da4ad689e2314fa59a1a74b39c6d355d5e3e2d0fc03404bce624a
2aa5c4c766fb98ebc44827554664157856e60a2d2bd51babbc7f1ceed705b1e8,Environment,1,1,libero_object_env|task1|init1|rollout1|seed16200291,3,p4b_environment_seed20260907,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__environment_fresh_seed__snapshots/libero_object_env__task1__init1__rollout1__query3.npz,0342e694f0e85d564707d0a382198891525c61a90ada5a1bf1f71e82562ca38b
2af833757cb7ed1dca9af3682dd03c06d059d5c86caaaea93b6b4a2e1cadb0af,Position,0,1,libero_object_temp|task0|init1|rollout1|seed16400291,3,p4b_position_y0p1,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_y0p1_new_cell__snapshots/libero_object_temp__task0__init1__rollout1__query3.npz,ed2123ec9ebc4878b066899995b6c05872e7bae4dda6c37a9d96cfa04d69a8b7
2ca6839f19fc496626e546efc55039dd861f363cea2628da8ef2671dcc0e69b7,Position,1,0,libero_object_temp|task1|init0|rollout1|seed16501067,3,p4b_position_x0p3,0,0,0,0,all_fail,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_x0p3_new_cell__snapshots/libero_object_temp__task1__init0__rollout1__query3.npz,aa655ba2bc96d37063f6ce898203d8217f0e87178ccd88a43f5048a93878c449
2d011579c9ab3cda5870d68b8aa9e502fd491850af4db541ee26f9f892b4d790,Position,1,0,libero_object_temp|task1|init0|rollout0|seed16400970,3,p4b_position_y0p1,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_y0p1_new_cell__snapshots/libero_object_temp__task1__init0__rollout0__query3.npz,e015deef3263f46c18664c984722e7bf4aa0d1ef720ab2bb4a01d25556439f93
2e3e9ea459454c9ac42a87b7053160271e8aed93ab5f24979a6735e980462b15,Position,0,3,libero_object_temp|task0|init3|rollout0|seed16300582,3,p4b_position_x0p1,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_x0p1_new_cell__snapshots/libero_object_temp__task0__init3__rollout0__query3.npz,8f69723543468b84c6495d4a44a08489ef2e0f81807b829f8f871b05bfcb7482
2ed3565c176ed1532f473694c8f90a0adb0ae64c5a10c9914506b2200990842c,Position,1,3,libero_object_temp|task1|init3|rollout1|seed16501649,3,p4b_position_x0p3,0,0,0,0,all_fail,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_x0p3_new_cell__snapshots/libero_object_temp__task1__init3__rollout1__query3.npz,e40e66269d641c739b7d5c441d5a59d613efd68dc023a6e2f879f01ddc169173
2f464d1639ee8e6a588266872ad3647672938ce58a8128bc66d036b5e9bdea5e,Object,0,14,libero_object_object|task0|init14|rollout1|seed16102813,3,p4b_object_task0_new_seeds,1,1,0,2,mixed,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__object_task0_new_seeds__snapshots/libero_object_object__task0__init14__rollout1__query3.npz,9f50ec7a0e59720c38662b8719b6e872f5efe9e8661ef87b87f1492b40176c5b
2f80d96349782117f15473946435f45011a97f59bba59e814fe5f8c2e6ab964d,Position,1,1,libero_object_temp|task1|init1|rollout0|seed16501164,3,p4b_position_x0p3,0,0,0,0,all_fail,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_x0p3_new_cell__snapshots/libero_object_temp__task1__init1__rollout0__query3.npz,51325ea48d3acf0f2ae59359daa8441f2cf97a27a59f6c3a282948b04b33d1f6
350f6f62e4fc6bd1832a4554fa97e480a8fb01b34d8397f71c9fc806d317716a,Position,2,4,libero_object_temp|task2|init4|rollout1|seed16602813,3,p4b_position_y0p3,0,0,0,0,all_fail,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_y0p3_new_cell__snapshots/libero_object_temp__task2__init4__rollout1__query3.npz,2701fdb841f7742e03a1ccb7cc2a5e21c837788c14c830157c38ea45351f40cf
3537e05b089e32f573ccd0b2690ec1051b9fd2d14d737911d920c320c95c46b2,Position,1,4,libero_object_temp|task1|init4|rollout1|seed16601843,3,p4b_position_y0p3,1,1,0,3,mixed,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_y0p3_new_cell__snapshots/libero_object_temp__task1__init4__rollout1__query3.npz,c04a582a98d0e5f6c0c20d43acfbb364e4e3f92c64fa3dc5ad4b77ad33f47e0c
3698b5714b16982b23e8a338e43d981cc267aa6f6aa3a0bce05509348dd76de0,Position,2,3,libero_object_temp|task2|init3|rollout0|seed16302522,3,p4b_position_x0p1,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_x0p1_new_cell__snapshots/libero_object_temp__task2__init3__rollout0__query3.npz,07e9d8074f7332ac1effd4fbfb4f378fc25efe238fc63d909440864ab60550a7
371cc7f145a85829f4fe6e64b130c059520d00e95c1cb0e19c85b6101c2fe3ef,Object,0,11,libero_object_object|task0|init11|rollout0|seed16102134,3,p4b_object_task0_new_seeds,0,1,1,1,mixed,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__object_task0_new_seeds__snapshots/libero_object_object__task0__init11__rollout0__query3.npz,c9b2dd3a268c1d69244b462d885d6f8820c93b82154f694c4dd4e8d3d5f1da59
380da3f9cb613498d7a24a887c5e33f12ffa22b68cf1826fb65ee9f50d0c338e,Environment,3,5,libero_object_env|task3|init5|rollout1|seed16203007,3,p4b_environment_seed20260907,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__environment_fresh_seed__snapshots/libero_object_env__task3__init5__rollout1__query3.npz,7283473cc399907798ac09427571b5604aaf8d009e01ebd65b49ad0580ff99e2
38c534040fcb1508cbd6e9e475792e69b21ef70fc3658037aea9adcc1d120c37,Environment,3,1,libero_object_env|task3|init1|rollout0|seed16202134,3,p4b_environment_seed20260907,0,1,1,2,mixed,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__environment_fresh_seed__snapshots/libero_object_env__task3__init1__rollout0__query3.npz,27befe34b31d7f0a83101c79a94d757ad44951002f774995d5cf004a2eef4655
39eb085f16c5e7b15c7429d46cc96ec4febb24195339fe3378912c6cff1f7f06,Object,0,6,libero_object_object|task0|init6|rollout0|seed16101164,3,p4b_object_task0_new_seeds,0,1,1,3,mixed,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__object_task0_new_seeds__snapshots/libero_object_object__task0__init6__rollout0__query3.npz,af19dc4a936771ce6bef461aae85f41f974eba6383848a8691c1d86501e1de25
3b3c9bb4c0c206d46b904414093cd823589a574d245032acc4d93b238b37359a,Position,2,4,libero_object_temp|task2|init4|rollout1|seed16502813,3,p4b_position_x0p3,0,0,0,0,all_fail,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_x0p3_new_cell__snapshots/libero_object_temp__task2__init4__rollout1__query3.npz,2a89b9a5e0047157bec83bdb4b94de6e19010f563e179b1e426a1918fb9ee6ff
3b95eae577bc45fbb9ed01b4733c1a04edc9e9334f49a5f0238099e1c1b11a02,Environment,3,7,libero_object_env|task3|init7|rollout0|seed16203298,3,p4b_environment_seed20260907,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__environment_fresh_seed__snapshots/libero_object_env__task3__init7__rollout0__query3.npz,c0432d80846d47041f5b79c5bbc040a9b8c2d63fa33203b0c2ac6113e489df2b
402a943d2b800d9548a23f00b5d0a15d2a8691c79174b52741e38cd66c6dd363,Position,1,4,libero_object_temp|task1|init4|rollout1|seed16301843,3,p4b_position_x0p1,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_x0p1_new_cell__snapshots/libero_object_temp__task1__init4__rollout1__query3.npz,52727c43c52adb43ae36d6e6a8f274853306e2026078bd108b6bae8656c6b585
421231ece9051ec82a23c512b497453cca73b2102edda1d4822e301fc98cc278,Environment,1,8,libero_object_env|task1|init8|rollout0|seed16201552,3,p4b_environment_seed20260907,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__environment_fresh_seed__snapshots/libero_object_env__task1__init8__rollout0__query3.npz,d4d91927008a3346102c25805823735d83d592e31891cb4aa90eb600b0db4a5f
44a79499e6e549cb82d42d8d33130ef4d7eed64101b74070fb47b3677cf2e25f,Object,0,0,libero_object_object|task0|init0|rollout0|seed16100000,3,p4b_object_task0_new_seeds,1,1,0,1,mixed,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__object_task0_new_seeds__snapshots/libero_object_object__task0__init0__rollout0__query3.npz,88afd66b03341c98f50cb9b8b7c82a272776fa721ecbc925c23ac8b18673b6a4
464c976d6c15eacf41a4d10fb301f4003288d955a9c8cddff7dbe849e7d0b6f2,Environment,3,0,libero_object_env|task3|init0|rollout0|seed16201940,3,p4b_environment_seed20260907,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__environment_fresh_seed__snapshots/libero_object_env__task3__init0__rollout0__query3.npz,4f5e54b5de181a704ee769d520d74760a36373dc4677fe287d0a0ea01315fe50
46fa7baf5ceadfdc40eede03821c63df20b388ab22e7e6c10766404e32f35d12,Position,2,2,libero_object_temp|task2|init2|rollout1|seed16302425,3,p4b_position_x0p1,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_x0p1_new_cell__snapshots/libero_object_temp__task2__init2__rollout1__query3.npz,83a7458b4f32af3c70604829f555941539a6c41ab020b91a9c7d4d99227e2334
47a09c883302d6355d64b47add358da624f5131a95b46ab69151725dda7dc84c,Position,2,2,libero_object_temp|task2|init2|rollout1|seed16502425,3,p4b_position_x0p3,0,0,0,0,all_fail,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_x0p3_new_cell__snapshots/libero_object_temp__task2__init2__rollout1__query3.npz,c393add4076183b518c4d3c04aa60bedc4e31b4fb341334d0f0172890b51f71c
48ea8a0284d3094519258ad45f5d7dc4964a91ce11591c6f7ff94729e1a35180,Object,0,13,libero_object_object|task0|init13|rollout0|seed16102522,3,p4b_object_task0_new_seeds,0,1,1,1,mixed,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__object_task0_new_seeds__snapshots/libero_object_object__task0__init13__rollout0__query3.npz,1df46476ba7f235be4db423ff837f8e35f697ba0df62cebe26a778deae6f01bd
49944ed6e5edd484d366c0da4b12ec724c2489a18df260c8f0cf03b89534db8a,Object,0,9,libero_object_object|task0|init9|rollout0|seed16101746,3,p4b_object_task0_new_seeds,0,1,1,2,mixed,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__object_task0_new_seeds__snapshots/libero_object_object__task0__init9__rollout0__query3.npz,a0220b3b6d4a2d8ee1980a9098dc097da101db578b9cd20d5b938c6a9d3e0f3d
4b02c3d527aa618b8c1aa6719e9aa3e6aa318fe656b7e2312ed63c6b9673403a,Position,0,1,libero_object_temp|task0|init1|rollout1|seed16300291,3,p4b_position_x0p1,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__position_x0p1_new_cell__snapshots/libero_object_temp__task0__init1__rollout1__query3.npz,720b2f451d007759914ed67c1fdf7a065bfdf9a2efce150709c8be5dff1d2ea8
4b542816194f8eae0027e48859a250e6358184bea1f3e54a5ff7bd7694822fc3,Object,0,8,libero_object_object|task0|init8|rollout0|seed16101552,3,p4b_object_task0_new_seeds,1,1,0,2,mixed,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__object_task0_new_seeds__snapshots/libero_object_object__task0__init8__rollout0__query3.npz,3ffb3bb22b34dafa1f053727d6fdfe2b36abe69d9b6f5c0324b6b19d2923f6e8
4b8c195bd12a69ef23dd537e34660180875a4aa994e16ab3fbfa6157db3e9a71,Environment,3,8,libero_object_env|task3|init8|rollout0|seed16203492,3,p4b_environment_seed20260907,1,1,0,4,all_success,experiments/campaigns/p4b_terminal_candidates_20260907/runs/p4b_terminal_candidates_20260907__environment_fresh_seed__snapshots/libero_object_env__task3__init8__rollout0__query3.npz,f655b760f7f85b807343a58690d04325cbdaf12de777480f52ba4a0e904e4982
